time (s),set_points (m),k_m (kg^1/2.s^-1/2),displacement (m),velocity (m.s^-1),d_current (A),q_current (A),force (N),total_power (W),p_loss (W),slot_temp (K),pole_temp (K)
0.2599491873566266,0.0006279051952931338,0.35654113678614313,0.0008372710167944272,-0.0007086705248665922,0.0020962703218757525,0.0020080147642045345,0.001384435837111133,1.523747210932387e-05,1.5077397194043646e-05,298.1505212636431,298.1500000008484
0.2608185826320668,0.0006279051952931338,0.3537946140236511,0.0008366565105485567,-0.0007068203189386746,0.002075008871547741,0.0020293484111786855,0.001373562842955917,1.5672868155605142e-05,1.5072824191635046e-05,298.1505212636431,298.1500000008484
0.26168797790750703,0.0006279051952931338,0.38056826659453685,0.00083604360011342,-0.0007049847778692639,0.0020447326015340765,0.002030460862043483,0.001466927841011184,1.5118502223468576e-05,1.4857726447849283e-05,298.1505193246157,298.1500000008682
0.26255737318294725,0.0006279051952931338,0.39200335035488715,0.0008354323949678325,-0.0007030233115518082,0.002066958265995241,0.0020428190681385894,0.001523845182903354,1.5118137581206003e-05,1.511131070867116e-05,298.1505193246157,298.1500000008682
0.2634267684583875,0.0006279051952931338,0.38925478434557403,0.0008348229618524714,-0.0007009850784529556,0.0020951282116164044,0.002013513695297742,0.001513014883373271,1.6931181836684013e-05,1.5108400260987955e-05,298.1505193246157,298.1500000008682
0.2642961637338277,0.0006279051952931338,0.3585953767740992,0.0008342152880678413,-0.000698961452628597,0.002056255366015628,0.0020199703649903984,0.001382628172241957,1.5212755716401515e-05,1.4866249982023298e-05,298.1505193246157,298.1500000008682
0.2651655590092679,0.0006279051952931338,0.38502009514338836,0.0008336092207238547,-0.0006971136847733166,0.002038915248007454,0.001996677870980505,0.001469737715664496,1.412718537655773e-05,1.457178933291559e-05,298.1505193246157,298.1500000008682
0.26603495428470814,0.0006279051952931338,0.3878017390237798,0.0008330048619642469,-0.0006951484286612905,0.0020034068146073973,0.0019204739534403126,0.001439619821542477,1.5190573206084882e-05,1.3780853972288004e-05,298.1505174053168,298.1500000008894
0.26690434956014836,0.0006279051952931338,0.3539666994527091,0.0008324021764730917,-0.0006932237938031273,0.001963477340813715,0.001932939593783426,0.001304567181825908,1.315901986972812e-05,1.3583387352541657e-05,298.1505174053168,298.1500000008894
0.2677737448355886,0.0006279051952931338,0.3809618471318266,0.0008318010058890828,-0.0006914813100455872,0.0019838900314408806,0.0019277029301195047,0.001409630286793106,1.5060474716806553e-05,1.3691387963663596e-05,298.1505174053168,298.1500000008894
0.2686431401110288,0.0006279051952931338,0.367573819431131,0.0008312014734081132,-0.0006895971233176733,0.001973348799376133,0.0019282472938122964,0.001356566776174142,1.5227666954741245e-05,1.362050502969252e-05,298.1505174053168,298.1500000008894
0.269512535386469,0.0006279051952931338,0.37594453635525693,0.0008306035168084679,-0.0006877845055489627,0.001949823021001339,0.0019188883312663402,0.001375717531209127,1.3822767099197969e-05,1.3390937659574353e-05,298.1505174053168,298.1500000008894
0.27038193066190924,0.0006279051952931338,0.38237964279638986,0.0008300071585461211,-0.0006859460583620733,0.0019106516272263017,0.0019412686042418542,0.001393192248251394,1.4650868457607025e-05,1.3274940170476714e-05,298.1505155053792,298.1500000009121
0.27125132593734946,0.0006279051952931338,0.4130080582544466,0.0008294124191117423,-0.0006840840422990108,0.0019212415679473716,0.001976011410714395,0.001522598111913871,1.3363076017086096e-05,1.3591066054085979e-05,298.1505155053792,298.1500000009121
