% Column 0: Length, m
% Column 1: |B|, Tesla
1.58547157e-003	1.94734403e-001	
1.60101541e-003	1.95642717e-001	
1.61655925e-003	1.96552709e-001	
1.63210309e-003	1.97464355e-001	
1.64764693e-003	1.98377633e-001	
1.66319077e-003	1.99292521e-001	
1.67873461e-003	2.00208995e-001	
1.69427845e-003	2.01127035e-001	
1.70982228e-003	2.02046620e-001	
1.72536612e-003	2.02967727e-001	
1.74090996e-003	2.03890337e-001	
1.75645380e-003	2.04814430e-001	
1.77199764e-003	2.05739984e-001	
1.78754148e-003	2.06666982e-001	
1.80308532e-003	2.07595402e-001	
1.81862916e-003	2.08525227e-001	
1.83417300e-003	2.09456438e-001	
1.84971684e-003	2.10389016e-001	
1.86526067e-003	2.11322942e-001	
1.88080451e-003	2.12688211e-001	
1.89634835e-003	2.15192815e-001	
1.91189219e-003	2.17918630e-001	
1.92743603e-003	2.20644528e-001	
1.94297987e-003	2.23370504e-001	
1.95852371e-003	2.26096557e-001	
1.97406755e-003	2.28822683e-001	
1.98961139e-003	2.31548879e-001	
2.00515523e-003	2.34275144e-001	
2.02069906e-003	2.37001476e-001	
2.03624290e-003	2.39727870e-001	
2.05178674e-003	2.42454327e-001	
2.06733058e-003	2.45180843e-001	
2.08287442e-003	2.47907416e-001	
2.09841826e-003	2.50634045e-001	
2.11396210e-003	2.53360728e-001	
2.12950594e-003	2.56087463e-001	
2.14504978e-003	2.58814249e-001	
2.16059361e-003	2.61541084e-001	
2.17613745e-003	2.64267965e-001	
2.19168129e-003	2.66994893e-001	
2.20722513e-003	2.69721866e-001	
2.22276897e-003	2.72448882e-001	
2.23831281e-003	2.75175939e-001	
2.25385665e-003	2.77903038e-001	
2.26940049e-003	2.80630176e-001	
2.28494433e-003	2.83357352e-001	
2.30048817e-003	2.86084566e-001	
2.31603200e-003	2.88811815e-001	
2.33157584e-003	2.91539100e-001	
2.34711968e-003	2.94266420e-001	
2.36266352e-003	2.96993772e-001	
2.37820736e-003	2.99721157e-001	
2.39375120e-003	3.02448574e-001	
2.40929504e-003	3.05176021e-001	
2.42483888e-003	3.07903498e-001	
2.44038272e-003	3.10631004e-001	
2.45592655e-003	3.13358538e-001	
2.47147039e-003	3.16086100e-001	
2.48701423e-003	3.18813688e-001	
2.50255807e-003	3.21288917e-001	
2.51810191e-003	3.24515015e-001	
2.53364575e-003	3.27797284e-001	
2.54918959e-003	3.31079562e-001	
2.56473343e-003	3.34361849e-001	
2.58027727e-003	3.37644145e-001	
2.59582111e-003	3.40926448e-001	
2.61136494e-003	3.44208760e-001	
2.62690878e-003	3.47491079e-001	
2.64245262e-003	3.50773406e-001	
2.65799646e-003	3.54055740e-001	
2.67354030e-003	3.57338082e-001	
2.68908414e-003	3.60620430e-001	
2.70462798e-003	3.63902785e-001	
2.72017182e-003	3.67185147e-001	
2.73571566e-003	3.70467515e-001	
2.75125949e-003	3.73749889e-001	
2.76680333e-003	3.77032269e-001	
2.78234717e-003	3.80314656e-001	
2.79789101e-003	3.83597048e-001	
2.81343485e-003	3.86879445e-001	
2.82897869e-003	3.90161848e-001	
2.84452253e-003	3.93444257e-001	
2.86006637e-003	3.96726670e-001	
2.87561021e-003	4.00009089e-001	
2.89115405e-003	4.03291513e-001	
2.90669788e-003	4.06573941e-001	
2.92224172e-003	4.09856374e-001	
2.93778556e-003	4.13138812e-001	
2.95332940e-003	4.16421254e-001	
2.96887324e-003	4.19703701e-001	
2.98441708e-003	4.22986152e-001	
2.99996092e-003	4.26268607e-001	
3.01550476e-003	4.29551066e-001	
3.03104860e-003	4.32833529e-001	
3.04659243e-003	4.36115997e-001	
3.06213627e-003	4.39398468e-001	
3.07768011e-003	4.42680942e-001	
3.09322395e-003	4.45963421e-001	
3.10876779e-003	4.49258217e-001	
3.12431163e-003	4.52650578e-001	
3.13985547e-003	4.57549527e-001	
3.15539931e-003	4.62449012e-001	
3.17094315e-003	4.67349017e-001	
3.18648699e-003	4.72249525e-001	
3.20203082e-003	4.77150522e-001	
3.21757466e-003	4.82051993e-001	
3.23311850e-003	4.86953922e-001	
3.24866234e-003	4.91856297e-001	
3.26420618e-003	4.96759104e-001	
3.27975002e-003	5.01662331e-001	
3.29529386e-003	5.06565964e-001	
3.31083770e-003	5.11469994e-001	
3.32638154e-003	5.16374407e-001	
3.34192538e-003	5.21279195e-001	
3.35746921e-003	5.26184345e-001	
3.37301305e-003	5.31089848e-001	
3.38855689e-003	5.35995695e-001	
3.40410073e-003	5.40901875e-001	
3.41964457e-003	5.45808380e-001	
3.43518841e-003	5.50267420e-001	
3.45073225e-003	5.55031844e-001	
3.46627609e-003	5.59989352e-001	
3.48181993e-003	5.64946864e-001	
3.49736376e-003	5.69904381e-001	
3.51290760e-003	5.74861903e-001	
3.52845144e-003	5.79819430e-001	
3.54399528e-003	5.84776961e-001	
3.55953912e-003	5.89734496e-001	
3.57508296e-003	5.94692035e-001	
3.59062680e-003	5.99649579e-001	
3.60617064e-003	6.04607127e-001	
3.62171448e-003	6.09564679e-001	
3.63725832e-003	6.14522234e-001	
3.65280215e-003	6.19479793e-001	
3.66834599e-003	6.24437356e-001	
3.68388983e-003	6.29394923e-001	
3.69943367e-003	6.34352493e-001	
3.71497751e-003	6.39310066e-001	
3.73052135e-003	6.44267643e-001	
3.74606519e-003	6.47974975e-001	
3.76160903e-003	6.51446464e-001	
3.77715287e-003	6.55661902e-001	
3.79269670e-003	6.59878273e-001	
3.80824054e-003	6.64095559e-001	
3.82378438e-003	6.68313744e-001	
3.83932822e-003	6.72532810e-001	
3.85487206e-003	6.76752741e-001	
3.87041590e-003	6.80973521e-001	
3.88595974e-003	6.85195134e-001	
3.90150358e-003	6.89417565e-001	
3.91704742e-003	6.93640798e-001	
3.93259126e-003	6.97864820e-001	
3.94813509e-003	7.02089616e-001	
3.96367893e-003	7.06315173e-001	
3.97922277e-003	7.10541475e-001	
3.99476661e-003	7.14768512e-001	
4.01031045e-003	7.18996268e-001	
4.02585429e-003	7.23224733e-001	
4.04139813e-003	7.28158902e-001	
4.05694197e-003	7.33703985e-001	
4.07248581e-003	7.39519195e-001	
4.08802964e-003	7.45336571e-001	
4.10357348e-003	7.51154312e-001	
4.11911732e-003	7.56972410e-001	
4.13466116e-003	7.62790857e-001	
4.15020500e-003	7.68609645e-001	
4.16574884e-003	7.74428767e-001	
4.18129268e-003	7.80248214e-001	
4.19683652e-003	7.87214080e-001	
4.21238036e-003	7.95024734e-001	
4.22792420e-003	8.03247360e-001	
4.24346803e-003	8.11522354e-001	
4.25901187e-003	8.19798202e-001	
4.27455571e-003	8.28074877e-001	
4.29009955e-003	8.36352357e-001	
4.30564339e-003	8.44630616e-001	
4.32118723e-003	8.52909633e-001	
4.33673107e-003	8.61189385e-001	
4.35227491e-003	8.70007000e-001	
4.36781875e-003	8.79328018e-001	
4.38336258e-003	8.88951533e-001	
4.39890642e-003	8.98575064e-001	
4.41445026e-003	9.08198608e-001	
4.42999410e-003	9.17822167e-001	
4.44553794e-003	9.27445739e-001	
4.46108178e-003	9.37069324e-001	
4.47662562e-003	9.46692921e-001	
4.49216946e-003	9.56316531e-001	
4.50771330e-003	9.66053131e-001	
4.52325714e-003	9.77881123e-001	
4.53880097e-003	9.91810298e-001	
4.55434481e-003	1.00574191e+000	
4.56988865e-003	1.01967587e+000	
4.58543249e-003	1.03361207e+000	
4.60097633e-003	1.04755042e+000	
4.61652017e-003	1.06149085e+000	
4.63206401e-003	1.07543327e+000	
4.64760785e-003	1.08937760e+000	
4.66315169e-003	1.10649082e+000	
4.67869553e-003	1.12451860e+000	
4.69423936e-003	1.14675630e+000	
4.70978320e-003	1.17025904e+000	
4.72532704e-003	1.19376298e+000	
4.74087088e-003	1.21726805e+000	
4.75641472e-003	1.24077419e+000	
4.77195856e-003	1.26428133e+000	
4.78750240e-003	1.28778943e+000	
4.80304624e-003	1.31199139e+000	
4.81859008e-003	1.33806713e+000	
4.83413391e-003	1.37066426e+000	
4.84967775e-003	1.41505122e+000	
4.86522159e-003	1.45944135e+000	
4.88076543e-003	1.50383436e+000	
4.89630927e-003	1.55208462e+000	
4.91185311e-003	1.60212969e+000	
4.92739695e-003	1.73006696e+000	
4.94294079e-003	1.86575920e+000	
4.95848463e-003	2.00152035e+000	
4.97402847e-003	2.10922342e+000	
4.98957230e-003	2.21207854e+000	
5.00511614e-003	2.22386527e+000	
